gene_id,TPM
ENSG00000078900.10,0.4352099917201322
ENSG00000227589.1,0.05171764997555171
ENSG00000235131.1,0.0
ENSG00000227372.6,0.9641881110273607
ENSG00000162592.4,0.07955256052684481
ENSG00000235169.3,0.054214544245428715
ENSG00000130764.5,1.1095963459208515
ENSG00000266075.1,0.046735939841945094
ENSG00000272153.1,0.0
ENSG00000116198.8,1.6024539936634603
ENSG00000169598.11,0.6479022007386442
ENSG00000264428.1,0.0
ENSG00000198912.6,0.6036807229602821
ENSG00000236423.1,0.04055556268427748
ENSG00000233304.1,0.10915793330976395
ENSG00000226374.1,0.0
ENSG00000229280.1,0.0
ENSG00000235054.1,0.004078288853947029
ENSG00000227169.2,0.0
ENSG00000232596.1,0.0
ENSG00000196581.6,0.9282349295526389
ENSG00000231510.1,0.0
ENSG00000260972.1,0.0
ENSG00000264341.1,0.0
ENSG00000236948.1,0.24248475961550242
ENSG00000216045.2,0.0
ENSG00000264101.1,0.0
ENSG00000131697.13,1.6367752116538172
ENSG00000266687.1,0.0
ENSG00000069424.10,1.0337958225189965
ENSG00000268332.1,0.0
ENSG00000116254.13,0.7842033347684042
ENSG00000116251.5,1.3847397354919198
ENSG00000226944.1,0.01631272611271452
ENSG00000158286.8,0.4531341214939984
ENSG00000116237.11,1.3478225943328515
ENSG00000225077.2,0.013203958189806719
ENSG00000173673.7,0.008788387960506351
ENSG00000158292.6,1.3215643826694676
ENSG00000097021.15,1.5124197685334744
ENSG00000271746.1,0.038634897424409655
ENSG00000069812.7,0.10821333192116803
ENSG00000187017.10,1.2404581907996735
ENSG00000265392.1,0.0
ENSG00000231868.1,0.007343262134088353
ENSG00000215788.5,0.8641938231913237
ENSG00000171680.16,1.058838678715926
ENSG00000162408.10,1.4807150016780015
ENSG00000253022.1,0.011910020951120232
ENSG00000229519.2,0.031105375926954074
ENSG00000173662.15,0.28049802091494014
ENSG00000204859.7,1.0453669005881838
ENSG00000162413.12,1.2183482228852576
ENSG00000116273.5,0.9963655898775547
ENSG00000041988.11,0.9339284829123298
ENSG00000007923.11,1.6082116981507049
ENSG00000228750.1,0.021660084607162903
ENSG00000239166.1,0.0
ENSG00000237436.1,0.18524981978862426
ENSG00000171735.14,2.7111642833459944
ENSG00000227950.1,0.0
ENSG00000237365.1,0.00338897444734487
ENSG00000207056.1,0.41509056595896887
ENSG00000237402.1,0.04833137909715028
ENSG00000237728.1,0.018903952851801287
ENSG00000225126.1,0.0
ENSG00000270171.1,0.15535293226807578
ENSG00000270035.1,0.18107703478856432
ENSG00000269978.1,0.32520587572828774
ENSG00000049245.8,1.1756066917967933
ENSG00000269925.1,0.008250315552147587
ENSG00000049246.10,1.3736793812003196
ENSG00000236266.1,0.7710157688281015
ENSG00000049247.9,0.17177250697535024
ENSG00000049249.4,0.014338610773076906
ENSG00000270330.1,0.0
ENSG00000116288.8,1.6278198950264409
ENSG00000200344.1,0.018078515219567232
ENSG00000116285.8,1.0977373755120288
ENSG00000238290.1,0.7410506336963436
ENSG00000232848.1,0.004981182816853137
ENSG00000229305.1,0.015704121855818175
ENSG00000200975.1,0.0
ENSG00000227634.1,0.02495477530141407
ENSG00000233645.1,0.0
ENSG00000265414.1,0.0
ENSG00000251977.1,0.0
ENSG00000162426.10,0.8008491513229362
ENSG00000252254.1,0.0
ENSG00000142599.13,2.825736794430131
ENSG00000232912.1,0.14896935811474565
ENSG00000221083.1,0.49069173924630644
ENSG00000270282.1,0.0
ENSG00000234619.1,0.0
ENSG00000224315.2,0.43422917498145475
ENSG00000222511.1,0.3950011702278648
ENSG00000226545.1,0.06360974083889107
ENSG00000228423.2,0.58847999542592
ENSG00000229716.2,0.0
ENSG00000074800.9,2.023158703258877
ENSG00000236269.1,0.7356664320538183
ENSG00000230679.1,0.047570845809530526
ENSG00000201725.1,0.0
ENSG00000238249.1,0.0
ENSG00000232208.2,0.0
ENSG00000232663.2,0.0
ENSG00000131686.10,0.15752045499784192
ENSG00000265141.1,0.005061012162237362
ENSG00000197241.3,0.14862601378971965
ENSG00000142583.13,0.39555500870653787
ENSG00000252404.1,0.0
ENSG00000180758.10,0.17928455004436164
ENSG00000207865.1,0.0
ENSG00000228526.2,0.07505121689349228
ENSG00000234546.2,0.15072992608285604
ENSG00000049239.8,1.5909472596850438
ENSG00000252841.1,0.0
ENSG00000171621.9,1.0764181311876748
ENSG00000252956.1,0.0
ENSG00000235263.1,0.0
ENSG00000171612.6,1.4546733679577235
ENSG00000231181.1,0.0445593985322991
ENSG00000188807.8,1.0314785767846952
ENSG00000171608.11,0.7994888421878927
ENSG00000179840.5,0.001417693204914712
ENSG00000233268.3,0.04184507935223913
ENSG00000231789.2,0.2879135120381687
ENSG00000171603.12,2.292802173786429
ENSG00000271264.1,0.0
ENSG00000178585.10,1.6032471995065436
ENSG00000223989.1,0.0898955930756912
ENSG00000162441.7,1.5015717946186216
ENSG00000228150.1,0.6894426001774768
ENSG00000173614.9,1.2132486160284122
ENSG00000202415.1,0.0033090743411148126
ENSG00000265521.1,0.05525727013154826
ENSG00000241326.1,0.10995477126870408
ENSG00000162444.11,0.15970549723241761
ENSG00000225786.2,0.0
ENSG00000130939.14,2.160877372026701
ENSG00000224340.1,0.0
ENSG00000233623.2,0.05755426714319611
ENSG00000201746.1,0.008524530692440191
ENSG00000054523.12,2.989656874047806
ENSG00000264881.1,0.2646168478986228
ENSG00000199562.1,1.0634440361924404
ENSG00000264501.1,0.0
ENSG00000265945.1,0.48743327092333527
ENSG00000142657.16,1.4789523152178043
ENSG00000271989.1,0.009862571206687536
ENSG00000175279.17,0.8556908639080802
ENSG00000251503.3,0.4810549737247407
ENSG00000241563.2,0.007579612707714004
ENSG00000160049.7,1.6323547302562678
ENSG00000203469.2,0.28954380921828665
ENSG00000142655.8,1.822662156922834
ENSG00000243267.2,0.08441613238963688
ENSG00000130940.10,0.8488518322230303
ENSG00000272078.1,0.08908357516128303
ENSG00000225158.2,0.0
ENSG00000175262.10,0.1185225982695144
ENSG00000215785.2,0.008088927908867177
ENSG00000264181.1,0.0
ENSG00000207213.1,0.01139285352295086
ENSG00000120948.11,1.4407664851934794
ENSG00000009724.12,0.33949758860762996
ENSG00000271895.1,0.7268780785898465
ENSG00000116649.5,1.2968557313508837
ENSG00000171824.9,1.5714149600874403
ENSG00000226849.1,0.8321612607436027
ENSG00000230337.1,0.13741937016384306
ENSG00000198793.8,1.8505173759311375
ENSG00000225602.1,0.03709522850916636
ENSG00000253086.1,0.0
ENSG00000271794.1,0.0360785049872993
ENSG00000171819.4,0.045943564976467524
ENSG00000207451.1,0.0
ENSG00000238173.1,0.0
ENSG00000120942.9,1.3252204335966216
ENSG00000238199.1,0.0
ENSG00000224338.2,0.0
ENSG00000204624.6,1.5282001901575861
ENSG00000235643.1,0.0
ENSG00000116661.9,0.4518094031995272
ENSG00000132879.9,1.042241701240051
ENSG00000116663.6,0.6215961181757103
ENSG00000116670.10,1.187811194185673
ENSG00000162490.6,1.6750473651805553
ENSG00000177674.11,1.3616887586385602
ENSG00000215910.3,0.28406610304242036
ENSG00000177553.6,0.0
ENSG00000177000.6,1.3843304350783534
ENSG00000011021.17,1.5600457896423865
ENSG00000242349.1,0.1989846855706581
ENSG00000175206.6,0.6443126765131402
ENSG00000120937.8,0.019413317900204147
ENSG00000224904.1,0.0
ENSG00000199347.1,0.06766676626319519
ENSG00000201801.1,0.0
ENSG00000116685.11,1.2561164525522415
ENSG00000083444.12,1.3253893560017331
ENSG00000116688.12,1.26288110667409
ENSG00000270914.1,0.0
ENSG00000116691.6,1.0015640866710434
ENSG00000202461.1,0.0
ENSG00000243539.2,0.0
ENSG00000120949.10,0.24344202193177905
ENSG00000201135.1,0.0
ENSG00000227875.2,0.0
ENSG00000028137.12,0.3564853652549704
ENSG00000263676.1,0.0
ENSG00000225196.2,0.0
ENSG00000252969.1,0.0
ENSG00000048707.9,2.116754407303864
ENSG00000239149.1,0.0
ENSG00000229484.1,0.0
ENSG00000162496.4,1.7610587241844626
ENSG00000221340.1,0.02327783847798165
ENSG00000272482.1,0.0027743741068941234
ENSG00000204518.2,0.037194142017685096
ENSG00000226166.2,0.0
ENSG00000188984.7,0.010626113624904086
ENSG00000238771.1,0.0
ENSG00000157330.5,1.3109978303151189
ENSG00000116726.4,0.0
ENSG00000116721.9,0.0
ENSG00000228338.1,0.0
ENSG00000204513.5,0.0
ENSG00000231103.2,0.0
ENSG00000179172.7,0.0
ENSG00000120952.4,0.005291176590628796
ENSG00000243073.3,0.0
ENSG00000187545.5,0.0
ENSG00000204510.1,0.0
ENSG00000207434.1,0.0
ENSG00000234064.1,0.0
ENSG00000232423.3,0.0158488736858099
ENSG00000250894.1,0.0
ENSG00000204508.3,0.0
ENSG00000239810.2,0.0
ENSG00000270601.1,0.0
ENSG00000250113.1,0.0
ENSG00000204505.3,0.0
ENSG00000233336.1,0.0
ENSG00000229978.1,0.0
ENSG00000236179.1,0.0
ENSG00000179412.8,0.0
ENSG00000224199.1,0.0
ENSG00000229571.2,0.0
ENSG00000204503.5,0.0
ENSG00000233394.1,0.0
ENSG00000204502.2,0.0
ENSG00000231219.1,0.0
ENSG00000207511.1,0.0
ENSG00000182330.6,0.0
ENSG00000237700.1,0.0
ENSG00000204501.2,0.0
ENSG00000228229.2,0.0
ENSG00000204495.3,0.0
ENSG00000204491.2,0.0
ENSG00000204488.3,0.0
ENSG00000204486.3,0.0012799907180499996
ENSG00000204485.2,0.0
ENSG00000224581.1,0.0
ENSG00000157358.7,0.0
ENSG00000204481.6,0.0
ENSG00000204480.6,0.0
ENSG00000204479.4,0.0
ENSG00000204478.5,0.0
ENSG00000162494.5,0.23351017648146927
ENSG00000259961.1,0.0
ENSG00000215909.3,0.0063698925453736935
ENSG00000162493.12,1.966882320946876
ENSG00000222952.1,0.0
ENSG00000266358.1,0.0
ENSG00000237445.2,0.05287077614231641
ENSG00000253085.1,0.010391304791147929
ENSG00000116731.18,1.8636545724287932
ENSG00000252151.1,0.0
ENSG00000231606.1,0.007084390756361987
ENSG00000234593.1,0.06331687530860347
ENSG00000189337.11,2.9803685787199745
ENSG00000235829.1,0.0018853036875743187
ENSG00000175147.7,1.1213675471160685
ENSG00000171729.9,1.7577130142874817
ENSG00000204464.3,0.2912568160477474
ENSG00000215720.4,0.11435715700772486
ENSG00000142621.15,1.8292145908215638
ENSG00000233485.1,0.6139151190822756
ENSG00000236045.1,0.03242727725115253
ENSG00000228140.1,0.17745464008190198
ENSG00000142634.8,1.352543600129717
ENSG00000162438.7,0.25269710314696675
ENSG00000142615.7,0.07703600738192647
ENSG00000215704.5,0.24790710198623755
ENSG00000132906.13,1.2678241047017529
ENSG00000116138.8,1.5548727543275787
ENSG00000251866.1,0.17868014061300747
ENSG00000272510.1,0.04422484077908036
ENSG00000116771.5,0.26838469243517127
ENSG00000237301.1,0.4659876340108039
ENSG00000235084.2,0.0
ENSG00000252417.1,0.008921396088919196
ENSG00000236500.1,0.0
ENSG00000197312.7,1.5317530458038686
ENSG00000215695.1,0.04654972511861186
ENSG00000271742.1,0.020703381958240983
ENSG00000116786.7,1.6700698161765652
ENSG00000264048.1,0.0
ENSG00000237938.1,0.48183032368271717
ENSG00000162461.7,0.7300535376216643
ENSG00000224459.1,0.08093257824102054
ENSG00000162460.6,0.15914563116769692
ENSG00000162458.8,0.5316767509344497
ENSG00000224321.1,0.0
ENSG00000233954.4,0.19302150910009613
ENSG00000178715.7,0.02828778202233151
ENSG00000179743.2,1.1659039246338074
ENSG00000065526.6,2.24738192535692
ENSG00000238818.1,0.3315868878377637
ENSG00000270620.1,0.0
ENSG00000116809.7,0.9933246079768974
ENSG00000234607.2,0.0
ENSG00000231353.1,0.0
ENSG00000224966.4,0.0
ENSG00000183888.4,0.03804493124258768
ENSG00000233078.1,0.0
ENSG00000173641.13,0.23280962201056676
ENSG00000186510.7,0.022843210684544615
ENSG00000232456.1,0.04041737275196309
ENSG00000184908.13,0.052958996264586215
ENSG00000185519.8,0.2550741904988574
ENSG00000142627.9,0.5167983484981877
ENSG00000227959.1,0.0
ENSG00000224621.1,0.06787073849971319
ENSG00000234166.1,0.0
ENSG00000142632.12,0.1813099432779687
ENSG00000237276.4,0.14232815165883048
ENSG00000204377.3,0.11532484415436922
ENSG00000132881.7,0.22472192378121025
ENSG00000233929.1,0.16735743082361304
ENSG00000037637.6,2.119523919840357
ENSG00000055070.12,1.505483567955616
ENSG00000226457.1,0.0033631944839639743
ENSG00000187144.7,0.5362170482275993
ENSG00000157191.15,1.061985614059568
ENSG00000226029.1,0.620695471158889
ENSG00000080947.10,1.740269499765642
ENSG00000206652.1,0.0
ENSG00000261135.1,0.11515743557751704
ENSG00000224174.2,0.01025633758540833
ENSG00000233421.3,0.0
ENSG00000268674.1,0.0
ENSG00000225710.1,0.0
ENSG00000266584.1,0.0
ENSG00000219481.6,2.099316391797358
ENSG00000271732.1,0.0
ENSG00000215908.5,1.55099780763081
ENSG00000186301.7,0.19988174845909312
ENSG00000207513.1,0.0
ENSG00000237847.2,0.0
ENSG00000264742.1,0.0
ENSG00000236698.1,0.005936872784933738
ENSG00000268869.1,0.2439453982244022
ENSG00000268991.1,0.0
ENSG00000058453.12,1.6158377487675017
ENSG00000207389.1,0.0
ENSG00000227684.1,0.0
ENSG00000186715.6,0.15943469571449093
ENSG00000223643.2,0.0
ENSG00000230239.1,0.0
ENSG00000263811.1,0.0
ENSG00000228549.2,0.023303069491372803
ENSG00000238142.1,0.40431509140508604
ENSG00000235241.1,0.0
ENSG00000207005.1,0.0
ENSG00000272426.1,0.020805118042490255
ENSG00000117122.9,0.03264672243435054
ENSG00000226526.1,0.46328564629762764
ENSG00000159363.13,1.6343399816877713
ENSG00000117118.5,1.6186986444083276
ENSG00000117115.8,0.26609478533822895
ENSG00000252180.1,0.0
ENSG00000204362.5,0.0
ENSG00000142623.8,0.08496090899507006
ENSG00000142619.4,0.05907206159753687
ENSG00000266634.1,0.0
ENSG00000159339.9,0.10231874025003292
ENSG00000269468.1,0.06371356798371328
ENSG00000256049.2,0.07632393547717077
ENSG00000227751.1,0.03522008900305183
ENSG00000179051.9,1.3810786437479488
ENSG00000266727.1,0.0
ENSG00000239020.1,0.01096885073630307
ENSG00000074964.12,1.9187946134721638
ENSG00000236648.1,0.07913358419054418
ENSG00000117148.6,0.06704247824469345
ENSG00000261781.1,0.02865472026798052
ENSG00000117154.7,1.1716081160379512
ENSG00000230035.2,0.00967198725734581
ENSG00000225387.1,0.02349000096325966
ENSG00000179023.7,0.00559589502316774
ENSG00000235282.2,0.0
ENSG00000225478.2,0.0
ENSG00000009709.7,1.4204534642975741
ENSG00000179002.5,0.0
ENSG00000255275.3,0.13716980679024243
ENSG00000159423.12,0.9248465124368744
ENSG00000265606.1,0.0
ENSG00000221662.1,0.0
ENSG00000169991.6,1.0243084790440316
ENSG00000272084.1,0.13471488377600627
ENSG00000127481.10,2.034792031448383
ENSG00000266098.1,0.43406653254667277
ENSG00000230424.1,1.5777764671918857
ENSG00000127463.9,1.5111137933943384
ENSG00000053372.4,1.1664221155615502
ENSG00000211454.9,0.42001008399758943
ENSG00000162482.4,0.2839091545239972
ENSG00000270728.1,0.08396859383592352
ENSG00000053371.8,1.016303828494922
ENSG00000200403.1,0.4183686682653954
ENSG00000040487.8,0.9572987076410916
ENSG00000265192.1,0.013274319256389838
ENSG00000077549.13,2.0891452805838826
ENSG00000240490.2,0.0
ENSG00000201609.1,0.0
ENSG00000239027.1,0.0
ENSG00000235185.1,0.15681523705492303
ENSG00000270136.1,0.10705874347515801
ENSG00000173436.9,1.3207625046651454
ENSG00000226396.1,0.4298201066465368
ENSG00000158747.9,1.1448706908235193
ENSG00000158748.3,0.045781567884435694
ENSG00000162542.9,0.7147508344575676
ENSG00000178828.5,0.0
ENSG00000235434.1,0.035995504788649595
ENSG00000169914.5,1.1301512828864761
ENSG00000188784.4,0.0
ENSG00000242688.2,0.0
ENSG00000188257.6,0.034710916957357875
ENSG00000127472.6,0.8324988594682772
ENSG00000117215.10,0.05816260657790119
ENSG00000158786.4,0.02009172007468376
ENSG00000227066.1,0.0
ENSG00000187980.6,0.19294451862434583
ENSG00000225986.1,0.08607956159369214
ENSG00000162543.5,0.6998367439417263
ENSG00000228105.1,0.0
ENSG00000158816.11,1.3998593090552887
ENSG00000226664.1,0.17480688696669913
ENSG00000236963.1,0.397839909527738
ENSG00000226487.1,0.0016727411353573299
ENSG00000162545.5,1.577066691440998
ENSG00000090432.5,1.204766133826787
ENSG00000215520.3,0.0
ENSG00000183114.6,0.33924313217497204
ENSG00000158825.5,0.12102941642943431
ENSG00000158828.5,1.2299892284160399
ENSG00000117242.7,1.1111936724367577
ENSG00000257033.1,0.0060145970633158725
ENSG00000244038.5,1.7899006587961617
ENSG00000117245.8,0.8391758217559917
ENSG00000235432.1,0.1390143634815246
ENSG00000189410.7,0.19829233133636828
ENSG00000233069.1,0.0
ENSG00000127483.13,2.372309827199526
ENSG00000203394.2,0.6986158588804737
ENSG00000075151.15,3.0071708491728044
ENSG00000251914.1,0.0
ENSG00000221808.1,0.0
ENSG00000233072.1,0.6637538984583078
ENSG00000236073.2,0.0011086014497807986
ENSG00000235112.1,0.012528466240528146
ENSG00000266867.1,0.0
ENSG00000117298.10,1.4239998495778547
ENSG00000236936.1,0.03123824562906028
ENSG00000231105.1,0.02640463723965544
ENSG00000236216.4,0.0
ENSG00000228823.1,0.0
ENSG00000236009.1,0.0
ENSG00000227001.2,0.22097581422598267
ENSG00000187952.8,0.003966687679264202
ENSG00000186543.7,0.007044880161241268
ENSG00000142794.14,1.0685052503139407
ENSG00000176378.8,0.0
ENSG00000162551.9,1.2038279269114331
ENSG00000233431.1,0.0530764467935588
ENSG00000221781.1,0.002109767919846125
ENSG00000076864.15,1.4689778776720013
ENSG00000090686.11,1.9460213850214034
ENSG00000231978.2,0.0
ENSG00000187942.7,0.4059864207056606
ENSG00000142798.12,1.2355718765102914
ENSG00000232037.2,0.0
ENSG00000219073.3,0.21217797632275043
ENSG00000264385.1,0.0047459114077470855
ENSG00000263991.1,0.0
ENSG00000201919.1,0.0
ENSG00000142789.15,0.09797410168354331
ENSG00000263582.1,0.0
ENSG00000263929.1,0.0
ENSG00000201273.1,0.0
ENSG00000228397.1,0.0
ENSG00000218510.3,0.7614691328286692
ENSG00000070831.11,1.8041627547643815
ENSG00000230068.2,0.9299732914613621
ENSG00000271428.1,0.0
ENSG00000271840.1,0.03160331861132733
ENSG00000162552.10,0.3954743129326096
ENSG00000266564.1,0.0
ENSG00000234397.3,0.0
ENSG00000184677.12,1.3896261172560513
ENSG00000237200.1,0.05142799637404265
ENSG00000070886.6,0.282592583608519
ENSG00000173372.12,0.08110470140111
ENSG00000159189.7,0.1585131911385583
ENSG00000173369.11,0.08966867466537379
ENSG00000133216.12,2.2899667701480215
ENSG00000265422.1,0.0
ENSG00000216157.2,0.0
ENSG00000225952.1,0.0
ENSG00000264014.1,0.0
ENSG00000272796.1,1.3811272908666044
ENSG00000215906.4,0.013018571972085072
ENSG00000227868.2,0.6955071672156937
ENSG00000004487.11,1.877244897556271
ENSG00000240553.1,1.1337316555265216
ENSG00000263793.1,0.0
ENSG00000266802.1,0.0324803353390609
ENSG00000169641.9,1.76590798848778
ENSG00000229010.1,0.0
ENSG00000206935.1,0.0
ENSG00000252578.1,0.03269712091392695
ENSG00000179546.3,0.20085709695793771
ENSG00000215381.3,0.0
ENSG00000261326.2,1.1900123180043636
ENSG00000125944.14,2.0831885047195704
ENSG00000125945.10,0.8434517228636741
ENSG00000249087.3,0.48232976673374006
ENSG00000201405.1,0.028349231299591996
ENSG00000271420.1,0.06148450025314426
ENSG00000204219.5,0.9482348113909096
ENSG00000232482.2,0.007182215669632351
ENSG00000088280.14,1.5805555391379555
ENSG00000007968.6,0.7218178448355128
ENSG00000235052.1,0.016586278048626682
ENSG00000117318.8,1.2817030049528724
ENSG00000197880.4,0.19935269581398635
ENSG00000229239.2,0.06407072493903493
ENSG00000142676.8,1.9678609893297947
ENSG00000203589.2,0.11254079747539762
ENSG00000244609.2,0.0
ENSG00000011007.8,1.2303045513406614
ENSG00000236810.1,1.3102697486954469
ENSG00000057757.5,1.165409462986461
ENSG00000011009.6,0.8234387404332157
ENSG00000117308.10,0.8817901922149222
ENSG00000117305.10,1.295391252660866
ENSG00000179163.11,1.0078201882080295
ENSG00000188822.6,0.2516931598522445
ENSG00000264347.1,0.004022628982311805
ENSG00000238538.1,0.0
